ID,PAINTING,PUNTI_NEL_QUADRO,FIXATIONS,mean_diam_pupilla,min_diam_pupilla,max_diam_pupilla,std_diam_pupilla,diff_max_quadro_blank,max_similar_fixations,max_durata_similar_fixations,n_aree_interesse,voto
1,1,689,11,40.5011498010197,27.9944114685059,56.0986213684082,13.3447371802496,-7.048580169677734,5,11750,3,25
1,2,661,18,41.858728701319,12.4250001907349,80.9653625488281,12.5884512589965,17.81816101074216,8,21250,4,33
1,4,676,7,39.6489390822781,12.9177198410034,55.2772331237793,14.0203809258574,-7.869968414306641,6,14750,2,37
1,6,646,14,37.9532788375097,13.6387643814087,78.8199768066406,15.6886811909199,15.67277526855466,9,24250,2,18
1,7,666,19,38.1165090528549,20.9951629638672,76.0085296630859,13.7728322937102,12.861328124999956,7,24750,4,24
1,9,677,19,39.0896155798447,13.7631406784058,72.7634429931641,13.2071460497084,9.616241455078168,5,13000,4,44
1,10,660,15,37.7099973864687,27.0237522125244,72.9048080444336,14.4395061718484,9.757606506347656,13,38000,2,27
1,11,652,11,38.692799779989,14.4151620864868,56.8946571350098,15.2624342315554,-6.252544403076136,9,26000,2,25
1,13,669,10,39.1558488053461,13.6418752670288,51.0096473693848,13.7582529357421,-12.137554168701136,7,24750,2,20
1,14,565,5,40.8884566739577,10.3760080337524,1098.71337890625,44.8170417226123,1035.566177368164,4,10500,2,14
1,15,799,9,23.5164926563411,15.3604373931885,157.17610168457,20.5508920730681,94.02890014648406,8,21500,2,40
1,16,687,17,41.1399540134217,19.7853736877441,86.2610702514649,15.2030988027455,23.113868713378963,16,44500,2,24
1,18,656,4,38.8713222946931,14.2963075637817,64.3305053710938,16.7296680039462,1.1833038330078691,3,8500,2,25
1,20,810,15,15.6062015434452,21.4262733459473,64.9014663696289,19.4753125439517,1.7542648315429688,14,58250,2,36
1,21,666,4,41.7282332632979,17.7991390228271,74.9004364013672,13.5150569720603,11.753234863281264,2,5750,2,25
1,47,787,13,13.3796219270513,22.9876461029053,76.8559646606445,17.9845121798029,13.708763122558564,12,47500,2,14
2,1,621,18,41.0705574902957,42.7380142211914,75.6345825195313,19.9835676718052,10.492279052734432,10,31500,3,24
2,2,601,23,44.9351175098232,15.5076017379761,63.0943298339844,19.7320091983899,-2.047973632812472,16,41500,3,27
2,4,558,10,39.0222927553048,39.9670486450195,71.7733306884766,21.3782389964332,6.63102722167973,9,22750,2,19
2,6,653,12,45.853812711684,16.2783546447754,75.0937728881836,17.5155171173296,9.95146942138672,7,19500,2,27
2,7,568,18,39.0127028444141,25.6669425964355,63.7724075317383,18.5077309017557,-1.3698959350585724,10,22250,2,30
2,9,653,20,43.9415482436557,23.8176441192627,59.9582099914551,16.7345724816459,-5.184093475341776,6,14750,4,41
2,10,512,14,39.0626549203708,10.8171586990356,64.1648025512695,20.9540813575762,-0.9775009155273722,8,20750,2,43
2,11,734,35,37.8863225990336,10.7411670684814,62.9513244628906,22.585230717426,-2.1909790039062784,29,98250,2,34
2,13,670,29,36.2689490899912,11.9192333221436,85.6438903808594,22.6669829023432,20.50158691406253,20,78250,2,17
2,14,619,13,44.2712599894665,14.0475645065308,65.0835952758789,21.9584112177421,-0.0587081909179687,8,28000,2,12
2,15,659,28,30.6617036934689,38.5684013366699,64.2183151245117,23.8288574382958,-0.9239883422851703,16,57250,2,37
2,16,669,34,35.4081640783358,28.1792392730713,69.5050354003906,24.4834620651917,4.362731933593722,21,79250,2,26
2,18,620,22,39.8212870389672,17.0810947418213,60.9991455078125,20.7916060510722,-4.143157958984375,12,30750,2,36
2,20,733,34,33.6433936360367,16.0827770233154,76.817008972168,22.0988567891521,11.674705505371122,29,82750,2,16
2,21,752,45,37.9073047370917,16.1520671844482,81.2340087890625,23.9672585790888,16.091705322265625,37,112750,2,37
2,22,730,31,27.0542768908871,10.3498048782349,55.3389129638672,22.2454817356854,-9.803390502929672,18,69000,2,33
2,23,638,20,36.04896804091,16.2080059051514,49.2312965393066,14.0707176501047,-15.911006927490275,18,44000,2,17
2,47,625,10,41.0157172051379,10.3411693572998,59.9354934692383,19.3587417257586,-5.206809997558572,9,27500,2,33
6,1,614,19,49.3409112071977,32.6122055053711,71.8813171386719,23.9062933616613,-1.380508422851534,9,23250,3,12
6,2,769,28,40.8227424798477,12.0475597381592,89.780029296875,29.1432182586357,16.518203735351562,18,66500,2,27
6,4,779,30,41.0922077744954,21.0163841247559,776.908142089844,43.9648913116387,703.6463165283205,18,47000,2,37
6,6,783,19,28.2758221457946,31.0601959228516,79.9448394775391,30.5568698923472,6.683013916015668,10,96500,2,32
6,7,728,20,34.146347267799,19.1608066558838,95.3576354980469,30.1829887622678,22.095809936523462,12,65000,2,15
6,9,768,25,40.1725786816621,11.2980155944824,99.1010360717774,28.6880854304871,25.839210510253963,13,32750,2,34
6,10,772,26,39.7865012277578,23.1265640258789,71.5868682861328,29.073650058089,-1.6749572753906392,16,47750,2,26
6,11,789,22,26.1908782271871,28.1565914154053,73.1185760498047,30.870848275985,-0.1432495117187358,12,35250,2,16
6,13,773,15,25.2489759530026,14.449143409729,70.893424987793,30.4234019592723,-2.3684005737304403,10,105750,2,8
6,14,765,26,45.3182158618791,10.6949234008789,84.0286026000977,27.3691892091537,10.76677703857426,19,70250,2,13
6,15,795,26,25.8909783216939,14.4257507324219,134.39533996582,31.2011205214938,61.13351440429656,20,79250,2,43
6,16,809,29,33.3854892727755,14.4281520843506,76.081657409668,31.5102333051225,2.81983184814456,15,74000,2,12
6,18,815,18,27.8346111326018,23.8128032684326,87.5937881469727,31.3324066839973,14.33196258544926,14,52500,2,10
6,20,798,33,44.3249883292946,14.9073724746704,98.8784027099609,29.8359276799861,25.616577148437457,23,72250,2,36
6,21,790,27,26.0688434732648,15.1134719848633,72.7065963745117,30.0806288791963,-0.555229187011733,16,43750,2,12
6,22,787,22,46.0282932717963,22.0885066986084,99.3580017089844,27.7825086729182,26.09617614746097,19,53000,2,19
6,23,764,26,33.4465575812827,19.731969833374,94.0312271118164,25.5557272271325,20.76940155029297,14,38750,2,24
6,47,589,9,47.6551452854522,16.3405895233154,90.021240234375,26.253068728119,16.759414672851562,5,11500,3,31
7,1,781,11,25.4678528592519,17.0304775238037,31.882303237915,2.0365892617625,-10.34541893005375,6,16250,3,38
7,2,748,13,25.5501151965756,10.9430227279663,31.7017688751221,3.44461332596612,-10.525953292846651,10,26750,3,37
7,4,682,5,25.7424803855911,12.76793384552,48.2556343078613,2.89551659640379,6.02791213989255,4,11750,2,36
7,6,765,5,25.4980357724318,19.3446617126465,31.2733497619629,2.58513207726442,-10.954372406005849,3,6250,2,40
7,7,759,11,25.2112942104899,20.0065155029297,31.257942199707,2.37152946966924,-10.96977996826175,8,17000,2,37
7,9,784,9,25.3327251601993,18.3621406555176,30.3086528778076,2.54297098963118,-11.91906929016115,4,11500,3,44
7,10,748,7,25.9633713161689,15.6074619293213,97.6648406982422,4.03270359085855,55.43711853027345,5,11250,2,40
7,11,770,8,25.305614096213,14.9090366363525,44.3445320129395,4.35887447890737,2.116809844970753,6,14250,2,38
7,13,696,5,26.1397724354901,10.6890745162964,78.340705871582,4.16347294154104,36.11298370361325,3,7000,2,33
7,14,765,14,25.8993646085774,12.5416221618652,63.7645301818848,3.88325311521954,21.53680801391605,7,15750,3,34
7,15,779,4,24.9562044981703,11.1332159042358,44.7262649536133,4.16626412214206,2.498542785644553,2,4000,2,39
7,16,759,8,26.4570745080421,11.3694095611572,50.7355537414551,3.18569127228148,8.50783157348635,5,13500,2,36
7,18,743,6,25.8621215693079,11.0102634429932,31.3420162200928,3.70693629162327,-10.885705947875952,5,12500,2,41
7,20,753,5,24.7970550571172,12.9560861587524,35.8935546875,4.28933489616419,-6.33416748046875,4,9000,2,35
7,21,684,4,27.2760657184517,13.991678237915,63.106330871582,3.95037872140959,20.878608703613253,3,7000,2,44
7,23,771,8,22.4365365275482,12.262619972229,37.3541641235352,2.93367497412847,-4.873558044433551,4,8750,2,36
8,1,714,17,24.7697608257811,23.9933528900146,99.4732437133789,8.36663845119573,64.17354965209961,9,20750,3,15
8,2,765,15,25.2531405695913,20.1973190307617,34.8125076293945,5.6953912027137,-0.487186431884794,7,14250,3,35
8,4,723,6,24.0170999519549,21.7567291259766,34.3934097290039,7.21700854326287,-0.9062843322753976,4,9500,2,27
8,6,718,6,24.8955294696411,22.592939376831,47.1301574707031,7.38054220752493,11.8304634094238,5,10500,2,33
8,7,781,16,25.7644520452719,22.91064453125,41.6571922302246,6.11279401736364,6.357498168945305,7,17750,3,36
8,9,747,9,26.3567404641848,23.1225929260254,37.1401824951172,5.48999867294356,1.8404884338379048,5,10750,2,33
8,10,741,4,25.1773607566918,22.8786334991455,33.3601760864258,5.74775606320874,-1.9395179748534943,3,6750,2,36
8,13,740,9,25.4892241989979,21.1974945068359,37.6265258789063,6.53111898965187,2.326831817627003,5,11000,2,40
8,14,747,7,25.435246130368,21.6231632232666,34.1870384216309,6.40826704523287,-1.1126556396483949,4,11250,2,46
8,16,735,6,25.9157873881322,24.4235420227051,36.5687980651855,7.54993932199546,1.2691040039062005,3,6000,2,10
8,20,792,6,26.4020303747742,24.25417137146,43.881046295166,5.13826285361823,8.581352233886705,3,6750,2,36
8,21,764,12,26.2011060357231,22.3358402252197,35.7709465026855,6.63478891962769,0.4712524414062002,8,21750,2,46
8,22,710,6,23.9987933344233,19.7528915405273,48.5611686706543,6.80108422848036,13.261474609375,5,12500,2,38
8,23,744,14,24.2607150866568,14.8670091629028,206.25146484375,8.48957349229598,170.9517707824707,7,16500,3,17
8,47,727,12,25.38034247629,21.6913108825684,41.8396759033203,5.91904708340073,6.539981842041001,10,24000,2,48
9,1,759,26,39.7736281795028,16.0633697509766,95.3235626220703,10.4714342791053,35.64605331420897,9,29750,4,28
9,2,792,31,42.9731512654849,31.6378269195557,89.2705001831055,10.4625666487095,29.59299087524417,12,41000,5,25
9,4,772,25,38.5621485366626,22.4508628845215,95.7408065795898,7.65251897872996,36.06329727172847,11,28000,3,30
9,6,749,20,36.7255743681596,28.3106155395508,75.5595855712891,7.93440071123507,15.882076263427775,15,39000,2,30
9,7,758,17,36.1065335359023,30.8986930847168,95.0250091552734,7.65658272746052,35.34749984741207,9,20500,2,20
9,9,757,20,37.9158188849548,27.1888618469238,99.0736999511719,9.94237176558579,39.396190643310575,10,24750,3,31
9,10,699,23,37.1120376250466,10.9968852996826,79.0662002563477,9.57236167117185,19.38869094848637,12,33750,2,32
9,11,800,33,38.3374424168371,33.3716354370117,64.0886306762695,4.40418158530302,4.411121368408175,19,51750,2,30
9,13,790,26,37.2533065857567,31.3905735015869,41.7540092468262,5.10321376675122,-17.923500061035128,14,36500,2,26
9,14,763,29,38.7356405669651,25.6458492279053,98.6897888183594,6.4441889883485,39.01227951049808,22,65750,2,27
9,15,750,24,37.2242724811261,10.8743944168091,67.1080932617187,8.2325167967833,7.430583953857365,16,52500,2,30
9,16,765,21,42.5149264761741,31.3792610168457,71.9879760742188,5.38444749449704,12.31046676635748,10,34750,3,22
9,18,761,16,39.8033461075875,13.6139240264893,45.9666290283203,5.35939864418914,-13.71088027954103,8,21750,2,26
9,20,823,26,38.8814420243889,30.9095230102539,46.4740447998047,3.76063903277029,-13.203464508056626,11,27750,4,30
9,21,781,28,42.5747570801629,20.5271415710449,93.3134231567383,7.31964647773803,33.63591384887697,19,55500,2,27
9,22,787,24,33.1330611367865,15.4424772262573,60.2555122375488,4.66278619514456,0.5780029296874716,15,45000,3,27
9,23,812,25,27.5082886161129,23.0858192443848,35.4613914489746,2.95705898411306,-24.21611785888673,11,35000,4,25
9,47,761,29,38.0846731816095,28.4161643981934,88.6707611083984,7.05535466033004,28.993251800537067,9,23000,5,20
11,1,1116,51,41.2062614614747,12.4047546386719,66.898681640625,12.2943614123896,-29.49292755126952,30,104250,2,34
11,2,1064,39,46.395220588043,10.0958757400513,62.2656021118164,13.3449924138848,-34.12600708007812,29,75750,2,20
11,4,1084,22,41.5270859049749,12.0306005477905,90.7992324829102,14.9191209661466,-5.592376708984318,7,23000,4,27
11,6,938,23,35.7787016998323,11.0509700775146,86.5142364501953,18.9413591219851,-9.87737274169922,11,33000,4,20
11,7,981,22,36.1672559890209,15.3776197433472,86.5733413696289,16.2285141000022,-9.81826782226561,12,35750,2,30
11,9,1009,42,39.4609080351351,10.2084894180298,96.8737945556641,17.4397459839767,0.4821853637695881,9,23500,6,32
11,10,1004,25,38.0679647564585,11.5494651794434,98.1472473144531,16.3238217088771,1.7556381225585795,9,27000,5,25
11,11,1016,37,38.9549653575286,11.3303480148315,92.8332672119141,17.4910726800663,-3.558341979980412,30,95250,2,17
11,13,1047,30,40.909017177933,14.5628070831299,91.499137878418,14.9910487960814,-4.89247131347652,23,65000,2,36
11,14,957,24,39.7614183977578,13.4011602401733,101.691612243652,20.2448859971782,5.300003051757486,11,41000,4,34
11,15,1050,15,41.337858003229,10.8801860809326,95.6895446777344,16.350889729316,-0.7020645141601136,6,14250,3,29
11,16,1072,39,44.2233364458057,11.3773002624512,90.1022033691406,17.294843214993,-6.2894058227539205,29,93500,2,25
11,18,1065,31,45.4951709735207,11.4147329330444,147.935562133789,13.9253012250987,51.54395294189449,20,76250,2,25
11,20,982,25,40.540376764242,12.9282112121582,93.1917572021484,17.1006869627724,-3.199851989746122,11,26000,5,25
11,21,1066,34,45.256269655318,12.9171895980835,262.512359619141,17.1772312988067,166.1207504272465,16,55250,4,14
11,22,1096,33,40.6970796442961,10.4561958312988,98.5891418457031,11.125144106773,2.1975326538085795,22,71750,3,32
11,23,1129,36,37.9169115052477,17.1291313171387,69.4006423950195,8.68363795830038,-26.99096679687501,20,58750,3,24
11,47,1043,26,42.6035612712068,11.5026683807373,78.406852722168,14.0263568866174,-17.98475646972652,13,33000,3,24
12,1,1103,43,47.4955379574259,14.5996074676514,79.8552627563477,16.257737541932,-9.49494171142574,22,60750,4,33
12,2,1146,43,50.0152503298828,12.8470573425293,113.742866516113,14.2355021015563,24.39266204833956,18,60500,5,25
12,4,1106,34,47.5772120868069,14.0722770690918,89.4613952636719,17.9993892777604,0.1111907958984659,19,49250,2,44
12,6,1100,36,45.7584720589543,17.0063076019287,64.5043792724609,15.894838981039,-24.845825195312543,25,70500,2,26
12,7,1166,38,41.6260595385077,14.3595056533813,54.823112487793,11.0909967357105,-34.52709197998044,25,77000,2,43
12,9,1160,37,45.2537981562577,24.3689556121826,57.4446411132813,11.8678427781148,-31.905563354492138,14,34750,3,47
12,10,1134,50,47.4073985350828,16.9134387969971,79.7309494018555,11.9333391278491,-9.61925506591794,30,94000,2,42
12,11,1134,43,49.0725828176873,11.0655956268311,73.6846237182617,15.1337522671626,-15.665580749511731,27,80250,2,44
12,13,1131,51,47.5221358986932,27.9326038360596,66.2955627441406,13.6180399342356,-23.05464172363284,30,78250,3,40
12,14,1073,43,50.3982942298372,26.1155834197998,72.7770614624023,12.0914153952756,-16.573143005371136,32,125000,2,41
12,15,1106,36,49.274666083561,18.5662078857422,74.1978530883789,16.1285474926484,-15.152351379394531,17,81000,4,27
12,16,1136,43,53.4300153768051,32.5967864990234,77.803955078125,14.7971476906959,-11.546249389648438,29,90000,2,45
12,18,1099,42,53.1417466329396,24.8630352020264,69.1497116088867,13.4831804462259,-20.200492858886733,31,94500,2,46
12,20,1181,44,48.186515872963,24.753044128418,61.6184997558594,10.4936232874922,-27.731704711914038,11,31000,6,34
12,21,988,5,51.5145467455042,21.6741256713867,93.4520950317383,11.9212066688954,4.101890563964858,4,9500,2,47
12,22,963,34,48.3213353330421,28.1689453125,78.3955307006836,11.9944797479067,-10.954673767089844,17,52500,4,43
12,23,1269,46,43.6529923064985,14.0327777862549,89.3242416381836,13.0148275473247,-0.0259628295898437,28,97500,2,49
12,47,1016,42,45.4561034527967,17.8892211914063,82.3081970214844,20.7633358060162,-7.042007446289034,36,114750,2,48
25,1,959,39,47.5480439796508,35.6294583375701,54.4254503517276,2.60854591552843,0.0688457869416723,13,40250,6,39
25,2,883,34,49.6857426068732,36.1207959349955,55.4503309039997,2.74081485683549,1.0937263392137735,11,37500,5,24
25,4,867,30,45.7337332068976,34.6835335200466,52.6013015691427,3.05989729491396,-1.755302995643227,10,27250,5,49
25,6,914,26,44.0575306204323,33.4861048933327,50.6712399131783,4.14152248986802,-3.685364651607628,16,40250,2,33
25,7,918,32,43.4472203837002,10.8219118101689,51.685266990055,4.7708014093963,-2.671337574730927,17,44000,2,44
25,9,931,38,45.5827311575938,34.8475806529073,53.7837690607887,3.14375783556832,-0.5728355039972257,12,35500,6,19
25,10,877,20,44.5082493052295,14.7607298309477,52.149518914387,4.35006357637388,-2.207085650398924,7,19250,4,32
25,11,912,35,45.4094071135859,38.794528745019,52.1690960550865,3.24502293106116,-2.187508509699427,11,29000,5,40
25,13,949,32,42.6578793287803,34.1855159737095,50.1251224252231,4.43456533378977,-4.231482139562829,9,29000,5,37
25,14,954,30,45.0784169849737,33.6156264649044,53.7528329508099,4.91544279654318,-0.6037716139760221,22,65750,2,34
25,15,935,42,44.0002676309497,31.6775790601232,52.9470619779073,4.96965299828885,-1.4095425868786222,29,87000,2,44
25,16,975,32,47.895744740505,33.6272777687981,56.7056151394614,4.04546569644118,2.349010574675475,21,86500,2,30
25,18,928,37,44.8748222223873,20.4286422538359,52.8347103231389,5.47129036563455,-1.5218942416470256,11,50750,6,16
25,20,977,34,44.1205275017375,35.2713703980265,50.6973392980478,3.13838820565836,-3.659265266738125,17,47000,3,41
25,21,731,25,49.6859156224865,38.2205390703549,55.9590420111404,4.52360855383581,1.6024374463544715,14,40000,2,41
25,22,780,24,40.7290767526181,32.2202485175314,49.2234687119781,5.03888035690726,-5.1331358528078255,17,83000,2,45
25,23,947,31,34.2401756881934,14.3808345335228,42.1252410657907,5.12651205243555,-12.231363498995222,18,61250,3,47
25,47,967,32,42.5983803610026,36.2698654310268,48.9484111935439,2.43499073275018,-5.408193371242028,14,33750,3,29
26,1,845,26,43.7797685598233,13.4968022551923,52.7917788809425,14.4946540431846,-1.0251340498045138,19,53500,2,26
26,2,807,26,44.9968661424004,13.4317752575614,55.1385858072984,17.7349749370787,1.321672876551382,9,29500,5,8
26,4,916,26,43.9284532022733,12.77888885214,52.4311354608068,13.3279448979103,-1.3857774699402157,9,24000,4,22
26,6,845,17,39.7637310282504,10.9906412951538,49.788781668531,14.4892091283311,-4.028131262216014,6,14500,4,27
26,7,932,30,28.8505069191439,12.9756822306602,51.8977654168969,18.4514777170658,-1.9191475138501133,19,147250,2,25
26,9,771,26,39.0280883128242,11.4590199761408,49.4054260619919,16.1688573864972,-4.411486868755112,7,19000,5,31
26,10,908,34,42.0272521823581,35.1552406155583,49.187329329725,11.9262219693474,-4.629583601022013,31,98500,2,32
26,11,841,19,43.0688150021214,12.9264825199147,53.2444292365934,16.4378213012697,-0.5724836941536182,13,31750,2,36
26,13,793,13,37.6665321918037,14.6471698939889,49.4999789693705,15.944420905336,-4.316933961376513,12,30250,2,4
26,14,788,24,39.804774441392,12.3480876838959,51.2443947344185,18.0380794371418,-2.5725181963285166,18,46000,2,5
26,15,953,25,44.2494140387601,14.7192178110521,52.2123700101729,10.9279034287097,-1.6045429205741186,13,35000,2,28
26,16,972,21,45.367460547546,11.1005278916228,53.6992132592348,12.5651288906328,-0.1176996715122129,12,31000,3,3
26,18,878,35,42.3317942689444,10.7558454542352,50.0118435787774,12.1811023652496,-3.805069351969614,21,58750,3,2
26,20,982,32,41.5583054534303,27.1747169199141,49.7109852573327,8.6374027893171,-4.105927673414314,16,44500,3,23
26,21,871,16,42.888590363541,15.5694578890273,51.1282647114067,12.0257001059025,-2.6886482193403154,8,21250,4,24
26,22,893,29,38.2895265328242,16.6542508890252,47.4366898717762,12.5829006783911,-6.380223058970813,10,25250,4,8
26,23,808,22,33.4505974075635,11.8022706048424,43.4051484346536,13.5430756482882,-10.41176449609342,10,30750,3,12
26,47,897,25,43.4516017253087,20.7638055489339,52.6273861471061,11.2785650820966,-1.189526783640915,9,38500,5,2
27,1,1058,36,69.4058458611204,15.4051480457472,79.3703986727173,9.20819092201859,-1.8787341042513503,20,73500,2,9
27,2,1064,28,70.3592780843835,12.448465413456,80.5551394666661,10.7906621650978,-0.6939933103025453,8,22250,5,25
27,4,936,21,69.1961497000601,54.6498165692953,79.9313722400275,8.52689503361262,-1.317760536941151,12,37000,2,27
27,6,1053,37,65.3173728105245,54.4172422369641,74.6855764183291,8.8042229509735,-6.563556358639545,29,80500,2,28
27,7,1004,28,62.5290748821114,25.1603953426782,74.6453494899571,8.96249328172561,-6.603783287011552,16,43000,2,28
27,9,1009,21,64.0017223723816,45.8798557381451,75.4372506874364,8.35900879998588,-5.811882089532247,10,30000,3,37
27,10,1104,34,67.3430317648698,53.7241752365153,76.157507614456,8.54103151495521,-5.091625162512656,22,80500,2,33
27,11,1004,33,69.3473740583925,12.0004539391098,79.5919529723361,12.3626684854959,-1.6571798046325483,10,32250,5,20
27,13,1056,26,67.2535991894181,57.2871327093145,77.7938816207563,12.9671624146107,-3.455251156212356,9,29000,4,20
27,14,1058,32,69.9283949586383,61.0566979462595,78.4874011956251,10.0740373504211,-2.761731581343554,10,39500,5,19
27,15,1005,25,69.1672351210237,53.2075842332125,79.7561955862273,7.02715244098399,-1.492937190741344,20,50500,2,34
27,16,1103,32,72.7473999594609,63.3716706705392,80.5415658686366,9.46649541281883,-0.7075669083320548,17,56750,2,39
